,132064.3,1381172,2020/3/2 15:40,Y56
,132064.3,1381172,2020/3/2 15:45,Y56
,132066.9,1381187,2020/3/2 15:50,Y56
,132066.9,1381187,2020/3/2 15:55,Y56
,132069.4,1381203,2020/3/2 16:00,Y56
,132069.4,1381203,2020/3/2 16:05,Y56
,132071.9,1381218,2020/3/2 16:10,Y56
,132071.9,1381218,2020/3/2 16:15,Y56
,132073.2,1381225,2020/3/2 16:20,Y56
,132073.2,1381225,2020/3/2 16:25,Y56
,132077,1381248,2020/3/2 16:30,Y56
,132077,1381248,2020/3/2 16:35,Y56
,132079.5,1381263,2020/3/2 16:40,Y56
,132079.5,1381263,2020/3/2 16:45,Y56
,132082,1381278,2020/3/2 16:50,Y56
,132083.3,1381286,2020/3/2 16:55,Y56
,132084.5,1381293,2020/3/2 17:00,Y56
,132084.5,1381293,2020/3/2 17:05,Y56
,132087,1381308,2020/3/2 17:10,Y56
,132088.3,1381316,2020/3/2 17:15,Y56
,132089.5,1381323,2020/3/2 17:20,Y56
,132090.8,1381331,2020/3/2 17:25,Y56
,132092,1381338,2020/3/2 17:30,Y56
,132093.3,1381346,2020/3/2 17:35,Y56
,132094.5,1381353,2020/3/2 17:40,Y56
,132095.8,1381361,2020/3/2 17:45,Y56
,132097,1381368,2020/3/2 17:50,Y56
,132098.3,1381376,2020/3/2 17:55,Y56
,132099.6,1381383,2020/3/2 18:00,Y56
,132100.8,1381391,2020/3/2 18:05,Y56
,132102.1,1381398,2020/3/2 18:10,Y56
,132103.4,1381406,2020/3/2 18:15,Y56
,132104.7,1381413,2020/3/2 18:20,Y56
,132105.7,1381420,2020/3/2 18:25,Y56
,132107.1,1381428,2020/3/2 18:30,Y56
,132108.4,1381436,2020/3/2 18:35,Y56
,132109.7,1381443,2020/3/2 18:40,Y56
,132111,1381451,2020/3/2 18:45,Y56
,132112.3,1381458,2020/3/2 18:50,Y56
,132113.6,1381466,2020/3/2 18:55,Y56
,132114.9,1381473,2020/3/2 19:00,Y56
,132116.2,1381481,2020/3/2 19:05,Y56
,132117.4,1381488,2020/3/2 19:10,Y56
,132118.8,1381495,2020/3/2 19:15,Y56
,132120,1381503,2020/3/2 19:20,Y56
,132121.4,1381510,2020/3/2 19:25,Y56
,132121.4,1381510,2020/3/2 19:30,Y56
,132124,1381525,2020/3/2 19:35,Y56
,132124,1381525,2020/3/2 19:40,Y56
,132126.6,1381540,2020/3/2 19:45,Y56
,132126.6,1381540,2020/3/2 19:50,Y56
,132129.2,1381555,2020/3/2 19:55,Y56
,132129.2,1381555,2020/3/2 20:00,Y56
,132131.8,1381570,2020/3/2 20:05,Y56
,132131.8,1381570,2020/3/2 20:10,Y56
,132134.3,1381585,2020/3/2 20:15,Y56
,132135.5,1381593,2020/3/2 20:20,Y56
,132136.7,1381600,2020/3/2 20:25,Y56
,132137.8,1381608,2020/3/2 20:30,Y56
,132139,1381615,2020/3/2 20:35,Y56
,132140.2,1381622,2020/3/2 20:40,Y56
,132141.3,1381630,2020/3/2 20:45,Y56
,132142.2,1381636,2020/3/2 20:50,Y56
,132143.6,1381645,2020/3/2 20:55,Y56
,132144.8,1381652,2020/3/2 21:00,Y56
,132146,1381660,2020/3/2 21:05,Y56
,132147.1,1381667,2020/3/2 21:10,Y56
,132148.3,1381674,2020/3/2 21:15,Y56
,132149.5,1381682,2020/3/2 21:20,Y56
,132150.7,1381689,2020/3/2 21:25,Y56
,132151.9,1381697,2020/3/2 21:30,Y56
,132153,1381704,2020/3/2 21:35,Y56
,132154.3,1381712,2020/3/2 21:40,Y56
,132155.5,1381719,2020/3/2 21:45,Y56
,132156.6,1381727,2020/3/2 21:50,Y56
,132157.8,1381734,2020/3/2 21:55,Y56
,132159,1381741,2020/3/2 22:00,Y56
,132160.3,1381749,2020/3/2 22:05,Y56
,132161.5,1381756,2020/3/2 22:10,Y56
,132163.9,1381771,2020/3/2 22:20,Y56
,132163.9,1381771,2020/3/2 22:25,Y56
,132166.3,1381786,2020/3/2 22:30,Y56
,132166.3,1381786,2020/3/2 22:35,Y56
,132168.7,1381801,2020/3/2 22:40,Y56
,132168.7,1381801,2020/3/2 22:45,Y56
,132171,1381816,2020/3/2 22:50,Y56
,132171,1381816,2020/3/2 22:55,Y56
,132173.4,1381831,2020/3/2 23:00,Y56
,132173.4,1381831,2020/3/2 23:05,Y56
,132175.8,1381846,2020/3/2 23:10,Y56
,132175.8,1381846,2020/3/2 23:15,Y56
,132178.2,1381861,2020/3/2 23:20,Y56
,132178.2,1381861,2020/3/2 23:25,Y56
